school,raw_F_count,raw_M_count,raw_?_count,cc_F_count,cc_M_count,ratio_F,cc_average_degree_F,cc_average_degree_M,cc_max_deg_F,cc_max_deg_M,cc_homophily_F,cc_homophily_M,b0_glm_F,b0_dispmod_glm_F,b0_glm_M,b0_dispmod_glm_M,cc_monophily_F,cc_monophily_M,chi_square_p_value_F,chi_square_p_value_M,cc_monophily_F_beta_binom,cc_monophily_M_beta_binom
comm62,554,549,8,461,372,0.55342136854741897,3.3036876355748372,3.2876344086021505,9,9,0.69796454366382144,0.6451349141455438,0.6979645436638201,0.70070614490901362,0.64513491414554369,0.664984502546067,0.016695747043213444,0.13209235653678997,0.29177806208095347,0.0008053340265529174,0.030745870010761362,0.1325879243878234
comm63,50,48,2,41,31,0.56944444444444442,3.8292682926829267,4.096774193548387,9,9,0.67515923566878988,0.48818897637795278,0.67515923566878955,0.67515923566878955,0.48818897637797254,0.48818897637797254,0.0,0.0,0.800136250268769,0.9838569786924085,5.3230024102721554e-08,6.522342021788659e-09
comm64,360,348,2,322,280,0.53488372093023251,5.2142857142857144,5.3285714285714283,10,10,0.62060750446694457,0.54691689008042899,0.62060750446694446,0.62060750446694446,0.54691688998156629,0.54691688998156629,0.0,0.0,0.9779860696116395,0.5038305069575902,5.889524179803018e-10,2.5784575947089014e-09
comm65,310,251,5,291,229,0.55961538461538463,4.0343642611683848,4.3755458515283845,9,10,0.65332197614991483,0.51397205588822359,0.65332197614991494,0.65332197614991494,0.51397205588795436,0.51397205588795436,0.0,0.0,0.5785354168268817,0.778104725592336,2.5035710602242034e-08,1.4078120822934133e-08
comm66,317,335,3,301,289,0.51016949152542368,5.7906976744186043,5.6228373702422143,10,10,0.59839357429718876,0.55630769230769228,0.59839357429718876,0.59839357429718876,0.55630769230769217,0.55630769230769217,0.0,0.0,0.999195638769535,0.7020783987825776,4.670730752580756e-09,8.690362850932684e-09
comm67,266,258,6,162,100,0.61832061068702293,2.6728395061728394,2.5699999999999998,8,9,0.75288683602771367,0.57587548638132302,0.75288683602771367,0.75288683602771367,0.57587548621971996,0.58717271990994413,0.0,0.11927541362899707,0.5375217273804354,0.1373708787349539,2.108887429260841e-07,0.08469968899162483
comm68,761,686,14,656,501,0.56698357821953327,3.538109756097561,3.662674650698603,10,9,0.67126238690219731,0.5340599455040872,0.67126238690219731,0.67367568799458111,0.53405994549213964,0.53405994549213964,0.015020322344689713,0.0,0.26356044385403377,0.8688550560956976,0.016061369901845632,1.8699612553832093e-08
comm69,479,417,8,444,348,0.56060606060606055,5.4121621621621623,5.0344827586206895,10,10,0.6292134831460674,0.51255707762557079,0.62921348314606795,0.62921348314606795,0.51255707762548997,0.51255707762548997,0.0,0.0,0.9999616894824244,0.9825882281748747,1.1861620419393596e-08,3.45060807353758e-08
comm7,234,221,2,221,189,0.53902439024390247,4.8461538461538458,5.0952380952380949,10,10,0.63398692810457524,0.57113187954309452,0.63398692810457535,0.63398692810457535,0.57113187954309452,0.58174133794860072,0.0,0.051604595524785704,0.9554541725859161,0.07101061407514953,1.8685096753893485e-08,8.722558671688003e-08
comm70,40,36,0,40,30,0.5714285714285714,5.4249999999999998,6.166666666666667,9,10,0.54377880184331806,0.54054054054054057,0.54377880184290184,0.54377880184290184,0.54054054053491452,0.54054054053491452,0.0,0.0,0.7719624393780103,0.9564580037172611,2.0454597848991976e-08,5.772442292127246e-09
