school,raw_F_count,raw_M_count,raw_?_count,cc_F_count,cc_M_count,ratio_F,cc_average_degree_F,cc_average_degree_M,cc_max_deg_F,cc_max_deg_M,cc_homophily_F,cc_homophily_M,b0_glm_F,b0_dispmod_glm_F,b0_glm_M,b0_dispmod_glm_M,cc_monophily_F,cc_monophily_M,chi_square_p_value_F,chi_square_p_value_M,cc_monophily_F_beta_binom,cc_monophily_M_beta_binom
comm28,579,580,9,547,526,0.50978564771668222,5.3272394881170015,4.8079847908745244,24,20,0.618050789293068,0.56939501779359436,0.61805078929306778,0.65364992861372029,0.56939501776070767,0.59930805099437956,0.1182169659664754,0.16133929946899583,6.306066779870889e-14,2.220446049250313e-16,0.13442818535927853,0.15901326239380004
comm29,296,282,0,282,264,0.51648351648351654,5.7163120567375882,5.6515151515151514,24,20,0.62406947890818865,0.56501340482573725,0.6240694789081882,0.66104321155781076,0.56501340472748973,0.58929720251684781,0.11502371896406934,0.14755597174396987,3.936793890879642e-09,4.914205709027897e-10,0.13516501520740387,0.14287986301624733
comm3,16,16,0,13,15,0.4642857142857143,3.6923076923076925,4.8666666666666663,7,11,0.39583333333333331,0.63013698630136994,0.39583333343380411,0.39583333343380411,0.63013698630136983,0.63013698630136983,0.0,0.0,0.6847483358553248,0.7853635153405768,4.8637347693608283e-08,8.84291202707523e-09
comm30,360,381,5,345,336,0.50660792951541855,4.8666666666666663,4.75,16,25,0.63847528290649203,0.55639097744360899,0.63847528290649158,0.6435431325202946,0.55639097743553834,0.58782781076074853,0.024823187102865553,0.134086474836208,0.10358635078190193,2.1928082016842154e-08,0.036318326795977796,0.13357545752046449
comm31,361,533,6,278,347,0.44479999999999997,3.1330935251798562,2.5965417867435159,15,14,0.70493685419058549,0.63928967813540516,0.70493685419058505,0.71569473454341981,0.63928967789994584,0.66550382503187877,0.04533390139515343,0.11483068848403179,0.1439752344701961,0.010205530174083988,0.07607199583586816,0.1607562901958018
comm32,444,429,4,414,378,0.52272727272727271,5.0386473429951693,4.8994708994708995,24,25,0.63902205177372962,0.55129589632829368,0.63902205177372962,0.6538838918233596,0.55129589632829357,0.58380918294121853,0.052160527291280824,0.14249612843666457,0.001175025080727532,6.651119655032289e-10,0.073504700426477,0.1473912970625767
comm33,1127,1109,14,935,811,0.53550973654066436,3.0566844919786096,2.9889025893958077,16,20,0.68404478656403078,0.50536303630363033,0.68404478656402901,0.68798592256682556,0.50536303630363011,0.52982023039621251,0.03718800491359799,0.18375127052773058,0.04415537997758845,5.497990951397469e-11,0.06121865065307508,0.1790538901407855
comm34,896,777,8,811,667,0.54871447902571047,4.3674475955610355,4.4092953523238378,21,22,0.63269339356295884,0.48180890853451214,0.63269339356295939,0.63931396173188648,0.48180890853452535,0.50392053633027878,0.035145995679499456,0.10180949376683121,0.009406315713140545,1.811603433932163e-08,0.04824137667351196,0.09575146339579077
comm35,476,395,2,434,337,0.562905317769131,4.4700460829493087,4.353115727002967,19,27,0.67061855670103099,0.52828902522154053,0.67061855670102999,0.68032734997236521,0.5282890252215392,0.54991997372531309,0.05210549750819154,0.1407216596109558,0.0069182095556951095,1.6441847439097046e-08,0.06035435874110389,0.1431504203760186
comm36,1091,1085,33,1015,964,0.51288529560384033,4.8423645320197046,4.3775933609958511,23,20,0.617497456765005,0.52843601895734593,0.61749745676500523,0.63208859877370416,0.52843601895685022,0.54051021171267055,0.05194193479169133,0.09812823070297413,2.450833349820769e-06,1.1080347750436204e-09,0.07118056513236427,0.08434324239455833
